,pid,name,sid,sentence
74,0,alabama,74,The first legislative session in the new capital met in December 1847.
75,0,alabama,75,A new capitol building was erected under the direction of Stephen Decatur Button of Philadelphia.
76,0,alabama,76,"The first structure burned down in 1849, but was rebuilt on the same site in 1851."
77,0,alabama,77,This second capitol building in Montgomery remains to the present day.
78,0,alabama,78,"It was designed by Barachias Holt of Exeter, Maine."
79,0,alabama,79,"By 1860, the population had increased to 964,201 people, of which nearly half, 435,080, were enslaved African Americans, and 2,690 were free people of color."
80,0,alabama,80,"On January 11, 1861, Alabama declared its secession from the Union."
81,0,alabama,81,"After remaining an independent republic for a few days, it joined the Confederate States of America."
82,0,alabama,82,The Confederacy's capital was initially at Montgomery.
83,0,alabama,83,Alabama was heavily involved in the American Civil War.
84,0,alabama,84,"Although comparatively few battles were fought in the state, Alabama contributed about 120,000 soldiers to the war effort."
85,0,alabama,85,"A company of cavalry soldiers from Huntsville, Alabama, joined Nathan Bedford Forrest's battalion in Hopkinsville, Kentucky."
86,0,alabama,86,"The company wore new uniforms with yellow trim on the sleeves, collar and coat tails."
87,0,alabama,87,"This led to them being greeted with ""Yellowhammer"", and the name later was applied to all Alabama troops in the Confederate Army."
88,0,alabama,88,Alabama's slaves were freed by the 13th Amendment in 1865.
89,0,alabama,89,Alabama was under military rule from the end of the war in May 1865 until its official restoration to the Union in 1868.
90,0,alabama,90,"From 1867 to 1874, with most white citizens barred temporarily from voting and freedmen enfranchised, many African Americans emerged as political leaders in the state."
91,0,alabama,91,"Alabama was represented in Congress during this period by three African-American congressmen: Jeremiah Haralson, Benjamin S. Turner, and James T. Rapier."
92,0,alabama,92,"Following the war, the state remained chiefly agricultural, with an economy tied to cotton."
93,0,alabama,93,"During Reconstruction, state legislators ratified a new state constitution in 1868 which created the state's first public school system and expanded women's rights."
94,0,alabama,94,"Legislators funded numerous public road and railroad projects, although these were plagued with allegations of fraud and misappropriation."
95,0,alabama,95,"Organized insurgent, resistance groups tried to suppress the freedmen and Republicans."
96,0,alabama,96,"Besides the short-lived original Ku Klux Klan, these included the Pale Faces, Knights of the White Camellia, Red Shirts, and the White League."
97,0,alabama,97,"Reconstruction in Alabama ended in 1874, when the Democrats regained control of the legislature and governor's office through an election dominated by fraud and violence."
98,0,alabama,98,"They wrote another constitution in 1875, and the legislature passed the Blaine Amendment, prohibiting public money from being used to finance religious-affiliated schools."
99,0,alabama,99,"The same year, legislation was approved that called for racially segregated schools."
100,0,alabama,100,Railroad passenger cars were segregated in 1891.
101,0,alabama,101,"After disenfranchising most African Americans and many poor whites in the 1901 constitution, the Alabama legislature passed more Jim Crow laws at the beginning of the 20th century to impose segregation in everyday life."
102,0,alabama,102,"The new 1901 Constitution of Alabama included provisions for voter registration that effectively disenfranchised large portions of the population, including nearly all African Americans and Native Americans, and tens of thousands of poor whites, through making voter registration difficult, requiring a poll tax and literacy test."
103,0,alabama,103,The 1901 constitution required racial segregation of public schools.
104,0,alabama,104,"By 1903 only 2,980 African Americans were registered in Alabama, although at least 74,000 were literate."
105,0,alabama,105,"This compared to more than 181,000 African Americans eligible to vote in 1900."
106,0,alabama,106,The numbers dropped even more in later decades.
107,0,alabama,107,"The state legislature passed additional racial segregation laws related to public facilities into the 1950s: jails were segregated in 1911; hospitals in 1915; toilets, hotels, and restaurants in 1928; and bus stop waiting rooms in 1945."
108,0,alabama,108,"While the planter class had persuaded poor whites to vote for this legislative effort to suppress black voting, the new restrictions resulted in their disenfranchisement as well, due mostly to the imposition of a cumulative poll tax."
109,0,alabama,109,"By 1941, whites constituted a slight majority of those disenfranchised by these laws: 600,000 whites vs. 520,000 African-Americans."
110,0,alabama,110,Nearly all African Americans had lost the ability to vote.
111,0,alabama,111,"Despite numerous legal challenges which succeeded in overturning certain provisions, the state legislature would create new ones to maintain disenfranchisement."
112,0,alabama,112,The exclusion of blacks from the political system persisted until after passage of federal civil rights legislation in 1965 to enforce their constitutional rights as citizens.
113,0,alabama,113,"The rural-dominated Alabama legislature consistently underfunded schools and services for the disenfranchised African Americans, but it did not relieve them of paying taxes."
114,0,alabama,114,"Partially as a response to chronic underfunding of education for African Americans in the South, the Rosenwald Fund began funding the construction of what came to be known as Rosenwald Schools."
115,0,alabama,115,"In Alabama these schools were designed and the construction partially financed with Rosenwald funds, which paid one-third of the construction costs."
116,0,alabama,116,The fund required the local community and state to raise matching funds to pay the rest.
117,0,alabama,117,"Black residents effectively taxed themselves twice, by raising additional monies to supply matching funds for such schools, which were built in many rural areas."
118,0,alabama,118,They often donated land and labor as well.
119,0,alabama,119,"Beginning in 1913, the first 80 Rosenwald Schools were built in Alabama for African-American children."
120,0,alabama,120,"A total of 387 schools, seven teachers' houses, and several vocational buildings were completed by 1937 in the state."
121,0,alabama,121,Several of the surviving school buildings in the state are now listed on the National Register of Historic Places.
122,0,alabama,122,"Continued racial discrimination and lynchings, agricultural depression, and the failure of the cotton crops due to boll weevil infestation led tens of thousands of African Americans from rural Alabama and other states to seek opportunities in northern and midwestern cities during the early decades of the 20th century as part of the Great Migration out of the South."
123,0,alabama,123,"Reflecting this emigration, the population growth rate in Alabama (see ""historical populations"" table below) dropped by nearly half from 1910 to 1920."
124,0,alabama,124,"At the same time, many rural people migrated to the city of Birmingham to work in new industrial jobs."
125,0,alabama,125,"Birmingham experienced such rapid growth it was called the ""Magic City""."
126,0,alabama,126,"By 1920, Birmingham was the 36th-largest city in the United States."
127,0,alabama,127,Heavy industry and mining were the basis of its economy.
128,0,alabama,128,"Its residents were under-represented for decades in the state legislature, which refused to redistrict after each decennial census according to population changes, as it was required by the state constitution."
129,0,alabama,129,This did not change until the late 1960s following a lawsuit and court order.
130,0,alabama,130,Industrial development related to the demands of World War II brought a level of prosperity to the state not seen since before the civil war.
131,0,alabama,131,Rural workers poured into the largest cities in the state for better jobs and a higher standard of living.
132,0,alabama,132,One example of this massive influx of workers occurred in Mobile.
133,0,alabama,133,"Between 1940 and 1943, more than 89,000 people moved into the city to work for war-related industries."
134,0,alabama,134,Cotton and other cash crops faded in importance as the state developed a manufacturing and service base.
135,0,alabama,135,"Despite massive population changes in the state from 1901 to 1961, the rural-dominated legislature refused to reapportion House and Senatorte seats based on population, as required by the state constitution to follow the results of decennial censuses."
136,0,alabama,136,They held on to old representation to maintain political and economic power in agricultural areas.
137,0,alabama,137,"One result was that Jefferson County, containing Birmingham's industrial and economic powerhouse, contributed more than one-third of all tax revenue to the state, but did not receive a proportional amount in services."
138,0,alabama,138,Urban interests were consistently underrepresented in the legislature.
139,0,alabama,139,"A 1960 study noted that because of rural domination, ""a minority of about 25% of the total state population is in majority control of the Alabama legislature."""
140,0,alabama,140,"In the United States Supreme Court cases of Baker v. Carr (1962) and Reynolds v. Sims (1964), the court ruled that the principle of ""one man, one vote"" needed to be the basis of both houses of state legislatures, and that their districts had to be based on population rather than geographic counties."
141,0,alabama,141,"In 1972, for the first time since 1901, the legislature completed the congressional redistricting based on the decennial census."
142,0,alabama,142,"This benefited the urban areas that had developed, as well as all in the population who had been underrepresented for more than sixty years."
143,0,alabama,143,Other changes were made to implement representative state house and senate districts.
144,0,alabama,144,"African Americans continued to press in the 1950s and 1960s to end disenfranchisement and segregation in the state through the civil rights movement, including legal challenges."
145,0,alabama,145,"In 1954, the US Supreme Court ruled in Brown v. Board of Education that public schools had to be desegregated, but Alabama was slow to comply."
146,0,alabama,146,"During the 1960s, under Governor George Wallace, Alabama resisted compliance with federal demands for desegregation."
147,0,alabama,147,"The civil rights movement had notable events in Alabama, including the Montgomery bus boycott (1955–56), Freedom Rides in 1961, and 1965 Selma to Montgomery marches."
148,0,alabama,148,These contributed to Congressional passage and enactment of the Civil Rights Act of 1964 and Voting Rights Act of 1965 by the US Congress.
149,0,alabama,149,"Legal segregation ended in the states in 1964, but Jim Crow customs often continued until specifically challenged in court."
150,0,alabama,150,"According to The New York Times, by 2017, many of Alabama's African-Americans were living in Alabama's cities such as Birmingham and Montgomery."
151,0,alabama,151,"Also, the Black Belt region across central Alabama ""is home to largely poor counties that are predominantly African-American."
152,0,alabama,152,"These counties include Dallas, Lowndes, Marengo and Perry."""
153,0,alabama,153,Alabama has made some changes since the late 20th century and has used new types of voting to increase representation.
154,0,alabama,154,"In the 1980s, an omnibus redistricting case, Dillard v. Crenshaw County, challenged the at-large voting for representative seats of 180 Alabama jurisdictions, including counties and school boards."
155,0,alabama,155,"At-large voting had diluted the votes of any minority in a county, as the majority tended to take all seats."
156,0,alabama,156,"Despite African Americans making up a significant minority in the state, they had been unable to elect any representatives in most of the at-large jurisdictions."
157,0,alabama,157,"As part of settlement of this case, five Alabama cities and counties, including Chilton County, adopted a system of cumulative voting for election of representatives in multi-seat jurisdictions."
158,0,alabama,158,This has resulted in more proportional representation for voters.
159,0,alabama,159,"In another form of proportional representation, 23 jurisdictions use limited voting, as in Conecuh County."
160,0,alabama,160,"In 1982, limited voting was first tested in Conecuh County."
161,0,alabama,161,"Together use of these systems has increased the number of African Americans and women being elected to local offices, resulting in governments that are more representative of their citizens."
162,0,alabama,162,"Alabama is the thirtieth-largest state in the United States with 52,419 square miles (135,760 km2) of total area: 3.2% of the area is water, making Alabama 23rd in the amount of surface water, also giving it the second-largest inland waterway system in the United States."
163,0,alabama,163,About three-fifths of the land area is a gentle plain with a general descent towards the Mississippi River and the Gulf of Mexico.
164,0,alabama,164,"The North Alabama region is mostly mountainous, with the Tennessee River cutting a large valley and creating numerous creeks, streams, rivers, mountains, and lakes."
165,0,alabama,165,"Alabama is bordered by the states of Tennessee to the north, Georgia to the east, Florida to the south, and Mississippi to the west."
166,0,alabama,166,"Alabama has coastline at the Gulf of Mexico, in the extreme southern edge of the state."
167,0,alabama,167,"The state ranges in elevation from sea level at Mobile Bay to nearly half a mile in the northeast, to wit Mount Cheaha at 2,413 ft (735 m)."
168,0,alabama,168,"Alabama's land consists of 22 million acres (89,000 km2) of forest or 67% of total land area."
169,0,alabama,169,"Suburban Baldwin County, along the Gulf Coast, is the largest county in the state in both land area and water area."
170,0,alabama,170,Areas in Alabama administered by the National Park Service include Horseshoe Bend National Military Park near Alexander City
171,0,alabama,171,"Additionally, Alabama has four National Forests: Conecuh, Talladega, Tuskegee, and William B. Bankhead."
172,0,alabama,172,"Alabama also contains the Natchez Trace Parkway, the Selma To Montgomery National Historic Trail, and the Trail of Tears National Historic Trail."
173,0,alabama,173,"Notable natural wonders include: the ""Natural Bridge"" rock, the longest natural bridge east of the Rockies, located just south of Haleyville; Cathedral Caverns in Marshall County, named for its cathedral-like appearance, features one of the largest cave entrances and stalagmites in the world; Ecor Rouge in Fairhope, the highest coastline point between Maine and Mexico; DeSoto Caverns in Childersburg, the first officially recorded cave in the United States; Noccalula Falls in Gadsden features a 90-foot waterfall; Dismals Canyon near Phil Campbell, home to two waterfalls, six natural bridges and allegedly served as a hideout for legendary outlaw Jesse James; Stephens Gap Cave in Jackson County boasts a 143-foot pit, two waterfalls and is one of the most photographed wild cave scenes in America; Little River Canyon near Fort Payne, one of the nation's longest mountaintop rivers; Rickwood Caverns near Warrior features an underground pool, blind cave fish and 260-million-year-old limestone formations; and the Walls of Jericho canyon on the Alabama-Tennessee state line."
174,0,alabama,174,"A 5-mile (8 km)-wide meteorite impact crater is located in Elmore County, just north of Montgomery."
175,0,alabama,175,"This is the Wetumpka crater, the site of ""Alabama's greatest natural disaster""."
176,0,alabama,176,"A 1,000-foot (300 m)-wide meteorite hit the area about 80 million years ago."
177,0,alabama,177,"The hills just east of downtown Wetumpka showcase the eroded remains of the impact crater that was blasted into the bedrock, with the area labeled the Wetumpka crater or astrobleme (""star-wound"") because of the concentric rings of fractures and zones of shattered rock that can be found beneath the surface."
178,0,alabama,178,"In 2002, Christian Koeberl with the Institute of Geochemistry University of Vienna published evidence and established the site as the 157th recognized impact crater on Earth."
179,0,alabama,179,The state is classified as humid subtropical (Cfa) under the Koppen Climate Classification.
180,0,alabama,180,The average annual temperature is 64 °F (18 °C).
181,0,alabama,181,"Temperatures tend to be warmer in the southern part of the state with its proximity to the Gulf of Mexico, while the northern parts of the state, especially in the Appalachian Mountains in the northeast, tend to be slightly cooler."
182,0,alabama,182,"Generally, Alabama has very hot summers and mild winters with copious precipitation throughout the year."
183,0,alabama,183,"Alabama receives an average of 56 inches (1,400 mm) of rainfall annually and enjoys a lengthy growing season of up to 300 days in the southern part of the state."
184,0,alabama,184,"Summers in Alabama are among the hottest in the US, with high temperatures averaging over 90 °F (32 °C) throughout the summer in some parts of the state."
185,0,alabama,185,Alabama is also prone to tropical storms and even hurricanes.
186,0,alabama,186,"Areas of the state far away from the Gulf are not immune to the effects of the storms, which often dump tremendous amounts of rain as they move inland and weaken."
187,0,alabama,187,South Alabama reports many thunderstorms.
188,0,alabama,188,"The Gulf Coast, around Mobile Bay, averages between 70 and 80 days per year with thunder reported."
189,0,alabama,189,"This activity decreases somewhat further north in the state, but even the far north of the state reports thunder on about 60 days per year."
190,0,alabama,190,"Occasionally, thunderstorms are severe with frequent lightning and large hail; the central and northern parts of the state are most vulnerable to this type of storm."
191,0,alabama,191,Alabama ranks ninth in the number of deaths from lightning and tenth in the number of deaths from lightning strikes per capita.
192,0,alabama,192,"Alabama, along with Oklahoma and Iowa, has the most confirmed F5 and EF5 tornadoes of any state, according to statistics from the National Climatic Data Center for the period January 1, 1950, to June 2013."
193,0,alabama,193,Several long-tracked F5/EF5 tornadoes have contributed to Alabama reporting more tornado fatalities since 1950 than any other state.
194,0,alabama,194,The state was affected by the 1974 Super Outbreak and was devastated tremendously by the 2011 Super Outbreak.
195,0,alabama,195,The 2011 Super Outbreak produced a record amount of tornadoes in the state.
196,0,alabama,196,The tally reached 62.
197,0,alabama,197,The peak season for tornadoes varies from the northern to southern parts of the state.
198,0,alabama,198,Alabama is one of the few places in the world that has a secondary tornado season in November and December besides the typically severe spring.
199,0,alabama,199,The northern part—along the Tennessee River Valley—is most vulnerable.
200,0,alabama,200,"The area of Alabama and Mississippi most affected by tornadoes is sometimes referred to as Dixie Alley, as distinct from the Tornado Alley of the Southern Plains."
201,0,alabama,201,"Winters are generally mild in Alabama, as they are throughout most of the Southeastern United States, with average January low temperatures around 40 °F (4 °C) in Mobile and around 32 °F (0 °C) in Birmingham."
202,0,alabama,202,"Although snow is a rare event in much of Alabama, areas of the state north of Montgomery may receive a dusting of snow a few times every winter, with an occasional moderately heavy snowfall every few years."
203,0,alabama,203,Historic snowfall events include New Year's Eve 1963 snowstorm and the 1993 Storm of the Century.
204,0,alabama,204,The annual average snowfall for the Birmingham area is 2 inches (51 mm) per year.
205,0,alabama,205,"In the southern Gulf coast, snowfall is less frequent, sometimes going several years without any snowfall."
206,0,alabama,206,"Alabama's highest temperature of 112 °F (44 °C) was recorded on September 5, 1925, in the unincorporated community of Centerville."
207,0,alabama,207,"The record low of −27 °F (−33 °C) occurred on January 30, 1966, in New Market."
208,0,alabama,208,"Alabama is home to a diverse array of flora and fauna in habitats that range from the Tennessee Valley, Appalachian Plateau, and Ridge-and-Valley Appalachians of the north to the Piedmont, Canebrake, and Black Belt of the central region to the Gulf Coastal Plain and beaches along the Gulf of Mexico in the south."
209,0,alabama,209,The state is usually ranked among the top in nation for its range of overall biodiversity.
210,0,alabama,210,"Alabama is in the subtropical coniferous forest biome and once boasted huge expanses of pine forest, which still form the largest proportion of forests in the state."
211,0,alabama,211,It currently ranks fifth in the nation for the diversity of its flora.
212,0,alabama,212,"It is home to nearly 4,000 pteridophyte and spermatophyte plant species."
213,0,alabama,213,"Indigenous animal species in the state include 62 mammal species, 93 reptile species, 73 amphibian species, roughly 307 native freshwater fish species, and 420 bird species that spend at least part of their year within the state."
214,0,alabama,214,Invertebrates include 97 crayfish species and 383 mollusk species.
215,0,alabama,215,113 of these mollusk species have never been collected outside the state.
216,0,alabama,216,"The United States Census Bureau estimates the population of Alabama was 4,903,185 on July 1, 2019, which represents an increase of 123,440 or 2.58%, since the 2010 Census."
217,0,alabama,217,"This includes a natural increase since the last census of 121,054 (502,457 births minus 381,403 deaths) and an increase due to net migration of 104,991 into the state."
218,0,alabama,218,"Immigration from outside the US resulted in a net increase of 31,180 people, and migration within the country produced a net gain of 73,811 people."
219,0,alabama,219,"The state had 108,000 foreign-born (2.4% of the state population), of which an estimated 22.2% were undocumented (24,000)."
220,0,alabama,220,"The center of population of Alabama is located in Chilton County, outside the town of Jemison."
221,0,alabama,221,"According to the 2010 Census, Alabama had a population of 4,779,736."
222,0,alabama,222,"The racial composition of the state was 68.5% White (67% Non-Hispanic White and 1.5% Hispanic White), 26.2% Black or African American, 3.9% Hispanic or Latino of any race, 1.1% Asian, 0.6% American Indian and Alaska Native, 0.1% Native Hawaiian and Other Pacific Islander, 2% from ""Some Other Race"", and 1.5% from ""Two or More Races""."
223,0,alabama,223,"In 2011, 46.6% of Alabama's population younger than age 1 were minorities."
224,0,alabama,224,"The largest reported ancestry groups in Alabama are: African (26.2%), English (23.6%), Irish (7.7%), German (5.7%), and Scots-Irish (2%)."
225,0,alabama,225,"Those citing ""American"" ancestry in Alabama are generally of English or British ancestry; many Anglo-Americans identify as having American ancestry because their roots have been in North America for so long, in some cases since the 1600s."
226,0,alabama,226,Demographers estimate that 20–23% of people in Alabama are of predominantly English ancestry and the figure is likely higher.
227,0,alabama,227,"In the 1980 census, 41% of the people in Alabama identified as being of English ancestry, making them the largest ethnic group at the time."
228,0,alabama,228,"Based on historic migration and settlement patterns in the southern colonies and states, demographers estimated there are more people in Alabama of Scots-Irish origins than self-reported."
229,0,alabama,229,"Many people in Alabama claim Irish ancestry because of the term Scots-Irish but, based on historic immigration and settlement, their ancestors were more likely Protestant Scots-Irish coming from the northern province of Ulster, where they had been for a few generations as part of the English colonization."
230,0,alabama,230,"The Scots-Irish were the largest non-English immigrant group from the British Isles before the American Revolution, and many settled in the South, later moving into the Deep South as it was developed."
231,0,alabama,231,"In 1984, under the Davis–Strong Act, the state legislature established the Alabama Indian Affairs Commission."
232,0,alabama,232,Native American groups within the state had increasingly been demanding recognition as ethnic groups and seeking an end to discrimination.
233,0,alabama,233,"Given the long history of slavery and associated racial segregation, the Native American peoples, who have sometimes been of mixed race, have insisted on having their cultural identification respected."
234,0,alabama,234,"In the past, their self-identification was often overlooked as the state tried to impose a binary breakdown of society into white and black."
235,0,alabama,235,"The state has officially recognized nine American Indian tribes in the state, descended mostly from the Five Civilized Tribes of the American Southeast."
236,0,alabama,236,These are the following.
237,0,alabama,237,"The state government has promoted recognition of Native American contributions to the state, including the designation in 2000 for Columbus Day to be jointly celebrated as American Indian Heritage Day."
238,0,alabama,238,"Most Alabama residents (95.1% of those five and older) spoke only English at home in 2010, a minor decrease from 96.1% in 2000."
239,0,alabama,239,"Alabama English is predominantly Southern, and is related to South Midland speech which was taken across the border from Tennessee."
240,0,alabama,240,"In the major Southern speech region, there is the decreasing loss of the final r, for example the ""boyd"" pronunciation of ""bird""."
241,0,alabama,241,"In the northern third of the state, there is a South Midland ""arm"" and ""barb"" rhyming with ""form"" and ""orb""."
242,0,alabama,242,"Unique words in Alabama English include: redworm (earthworm), peckerwood (woodpecker), snake doctor and snake feeder (dragonfly), tow sack (burlap bag), plum peach (clingstone), French harp (harmonica), and dog irons (andirons)."
243,0,alabama,243,"In the 2008 American Religious Identification Survey, 86% of Alabama respondents reported their religion as Christian, including 6% Catholic, with 11% as having no religion."
244,0,alabama,244,"The composition of other traditions is 0.5% Mormon, 0.5% Jewish, 0.5% Muslim, 0.5% Buddhist, and 0.5% Hindu."
245,0,alabama,245,"Alabama is located in the middle of the Bible Belt, a region of numerous Protestant Christians."
246,0,alabama,246,"Alabama has been identified as one of the most religious states in the United States, with about 58% of the population attending church regularly."
247,0,alabama,247,A majority of people in the state identify as Evangelical Protestant.
248,0,alabama,248,"As of 2010, the three largest denominational groups in Alabama are the Southern Baptist Convention, The United Methodist Church, and non-denominational Evangelical Protestant."
